Micro_S1,Micro_S2,Micro_S3,Micro_S4,Micro_S5,Micro_S6,Micro_S7,Micro_S8,Micro_S9,Micro_S10,Micro_S11,Micro_S12,Micro_S13,Micro_S14,Micro_S15,Micro_S16,Micro_S17,Micro_S18,Micro_S19,Micro_S20,Micro_S21,Micro_S22,Micro_S23,Micro_S24,Micro_S25,Micro_S26,Micro_S27,Micro_S28,Micro_S29,Micro_S30,Micro_S31,Micro_S32,Micro_S33,Micro_S34,Micro_S35,Micro_S36,Micro_S37,Micro_S38,Micro_S39,Micro_S40,Micro_S41,Micro_S42,Micro_S43,Micro_S44,Micro_S45,Micro_S46,Micro_S47,Micro_S48,Micro_S49,Micro_S50,Micro_S51,Micro_S52,Micro_S53,Micro_S54,Micro_S55,Micro_S56,Micro_S57,Micro_S58,Micro_S59,Micro_S60,Etiqueta
12.170771973020573,7.8409193885697075,10.659594146051548,18.445526903734557,7.137175171046168,15.82634274936589,15.072891918694577,9.768415899234778,15.605264672328312,5.90672933641316,19.238439833061086,10.83455305873964,8.205664080861212,23.633608213612106,10.374139353161473,9.219319763119755,27.304730930807136,28.991798573666536,19.056951023989733,21.87219282463955,17.28859677097316,26.090633295175298,5.46920827155268,22.082253449813344,13.189553050220894,10.147739450984739,23.415295284616423,21.26978575872055,7.956532187925885,17.40104514175609,20.291940855529123,21.316973030825064,25.413439292138207,38.72014928021851,10.719480196997075,14.184335398157762,21.56566413143153,13.437400944614732,17.871989173913626,14.334398800348193,15.852004302488657,16.986735242315287,27.601935286535923,29.536921259821217,21.124690958477828,23.493096643715827,38.934186973803385,13.344288459436699,24.40754998691377,18.51010759314423,19.176547093457003,24.584304069228093,4.279363945431012,8.873910903652213,17.88901368715759,29.326467795227213,20.190784107635423,26.917721953963355,23.936520712959602,10.659914284761975,NORMAL
13.550913432654747,16.1219630957366,12.15879165007802,28.427285012741038,16.806679976571786,10.014200041653412,13.092813126223422,14.348782451390383,13.721224273153904,14.250257542358916,26.404174288512852,13.78548512737793,10.15703587876969,22.706704857758155,17.28099222693396,17.509158304354738,24.35693571293397,24.55313522347928,13.348246850468113,22.857414992430652,27.506368182397292,31.45070930336905,13.745000659682482,25.884452132647684,18.018375079557778,14.310994662247696,14.505605896401885,15.20146324594786,10.992866960191172,19.76098309503129,30.587352996171678,27.263950450433807,34.787248174800276,31.092005503487204,18.667614120362508,16.992660203133124,25.536981475689,14.794346941770595,18.439627983666746,18.0734114428516,12.07728071680575,8.840430387377276,20.134782047344675,36.20012780058579,20.775029924371243,36.026945208059985,28.950198672465852,12.611626801062743,35.74885657937977,19.931052544497916,20.530323113285068,19.33402798003832,13.189959762495315,13.22905439099504,24.797028615010575,24.298087126813186,20.732505251760234,23.316679391041035,33.80619883738066,14.428242551153797,PAC
11.988145905442368,9.14618250246649,11.68866356581337,16.688416575782338,6.943572050732957,17.371911172055384,12.917575771866444,8.952598013116132,17.416452538081803,5.43747387753772,18.324712777941297,12.007701504778845,5.947919278036051,26.24864711614115,9.533131443795865,9.384248533526426,29.108903758016506,29.166245265460486,17.31648759851042,22.5115508372332,17.040177819141267,24.307775966101193,5.374211778810352,22.45524210682583,10.999149106681154,11.456606583933246,29.692370297688495,22.2304966850434,7.178231027104578,13.927331069277136,20.293418983251836,23.27378328621077,22.22671022434065,37.17418381710261,13.038184774275095,12.919643003815077,21.19322388553609,14.403940176928495,14.207615040436208,12.716386721677361,19.461201925642094,17.751012286961895,26.526056556134275,28.224910849063903,20.05638902191535,19.66969377972653,41.45287693266713,11.421457049236839,16.704233673349517,14.621254170988824,17.273496117850634,20.465972241533198,6.486818836896434,10.17713523423557,21.508001331821205,33.85205266356551,21.500882933859653,29.294492861115884,14.830531868211954,10.100727908898065,NORMAL
13.573257774408624,9.65918799791691,7.96195197976875,22.236629893733518,11.244799266166988,14.153286972293445,12.153876332638871,13.404320014075212,17.053405968808487,9.663300755909157,20.30798231429651,11.522018986212332,10.54964503224848,26.284362016627366,8.382712835345355,14.077384350694128,25.190969746620105,32.35950481787542,13.516910788793579,23.341014991667,13.653719849398795,31.679899956766214,7.726306933254402,29.762842798453622,10.454789202740757,8.570962958399171,25.998705907070086,20.71256391506663,7.483113184579845,17.192402778309212,18.560992065286765,20.40981790970149,28.803764923619205,30.890244650538946,13.492473858260768,12.350227769029186,24.11279622668312,14.761737989440139,19.483659669295655,18.19551607187364,15.51622549267558,19.84252394131875,31.860825273511256,27.518391774472935,18.816646082666818,29.046445999596212,40.500193869531806,15.463139781689854,26.649625840428893,15.898712495220064,21.330448358396072,26.96584411657748,5.3675729117311395,7.960989270358404,24.23159240585747,29.393574941974535,19.805633153441832,31.172659727060438,29.524104346662146,13.316509066377465,PAC
12.596400894058394,10.378704022383959,10.655479849101775,18.4809365376209,8.228050229235636,7.5880111265532175,11.870091369669566,8.372756914890166,19.112236060197983,6.15539175011874,17.72700286059084,16.092037786070065,6.616540890766168,23.526916460346342,8.841193715066538,13.793636912973156,29.29616003976881,28.960901415519462,10.085898966222446,20.505221816822413,22.004520690632607,25.24848460816132,6.558353452814386,22.237280166328617,10.712983194195006,7.43218500966932,27.566531076727507,19.5846378647131,5.31148397240858,14.686454923821055,28.534275986557898,24.74832979731212,22.14712469325236,37.03119828415915,15.80559740801433,11.525035756677413,21.611057805765356,16.79303323909955,14.364478927558924,11.851838812376515,17.91055589869582,17.511521395408693,26.346284622022004,27.40368572516472,19.24223367717214,17.37858972315404,40.05443997901794,11.209930589162813,19.066273463319256,16.275424898698038,19.58407575231957,23.585853926324393,5.595716036700635,17.44554200586982,21.23243762643409,27.626500635520156,20.91877686114799,23.306890365418013,16.35274303905845,9.25271991768521,PAC
11.857846453407507,9.774200322628056,7.3228567744681525,21.792524039678813,10.629653412448327,12.255517552979281,14.73363494066878,11.414406872425168,17.941797322013077,10.629624939839045,21.603211706768608,12.562879850908173,8.884677469842025,23.450687983549045,12.286802604341677,13.685846015952182,22.761227294921287,27.089855555317566,13.459031105224168,20.480039473427173,19.119419078154433,28.453035119936,8.253097735461635,25.326624803320446,11.395586885541809,9.443074272554027,20.523683915711548,19.60576924499126,8.208150274522026,16.399843072782705,23.82728311807294,27.77374656736059,26.75714548745803,32.89610712372556,12.975775477596772,14.177469766796822,22.867936206497482,13.451521998615696,15.738515245506232,18.119161360020165,13.419610907554869,16.75118553803788,26.27458730777737,29.115646037412237,18.417000207349744,25.038167036108547,38.293631473437145,13.899968136935815,25.24096846878785,14.083472183921288,16.416890725009885,24.59162806308769,7.570987799537967,11.588069293710182,21.706932026116615,27.080099044739697,20.096360153686675,19.703961752215676,27.73692345541032,13.285363061726844,PAC
13.860249052975378,12.103209246708644,10.99736153100932,25.278629907272727,11.925582899968923,10.75155717480338,9.45375712191922,10.916123678463517,15.676244986102919,11.633099917515025,23.60153225267503,13.239268312742801,9.552984392415592,25.914912132529835,8.627538462435567,11.769960185273268,26.275995098685545,32.38805824226015,13.275465162300062,22.88128889591537,18.881467374096818,31.60810220941554,7.595880717799142,29.791985728621412,12.108300308358762,10.103786946467038,23.593516614566315,21.453226168610815,9.236516627103262,16.484153366610364,26.07784036357916,17.53336211649532,34.05311503808738,33.77703299054272,15.346110653453032,10.511567370951505,25.031084041501494,13.39428109330472,19.062550162453107,19.11215505540203,16.765838310342474,18.479892231175025,29.440147641469505,29.48956994880507,21.643724119815214,31.48908593317984,41.05148325169921,15.841532002705142,25.27539301461471,15.573682758274167,21.656939076955656,26.201475925013852,8.321634162318057,11.696906502529854,26.77911186729133,28.18395127956726,22.37412407526883,31.23539232861945,31.270753228195755,13.110691943878049,PAC
11.504845027891747,10.53719199165772,9.910136653686362,18.071162498486814,9.957304021199253,11.762136149423892,10.0750430795467,7.918060136179078,17.359868441145665,6.6255344357365304,19.992511355168787,12.081139994315404,6.051541058077304,26.53677393718341,12.031756566105539,14.614504274673312,28.434753187500405,23.264851008182,12.529984902213787,21.817958030006373,18.665112404065013,23.720143256688154,6.884055068201865,25.518226966951065,12.77713604686243,10.799153506947972,27.14270844898245,19.635119227046452,8.475225930145264,13.326688082109305,23.285519916587095,25.735291083210168,18.002011532404328,37.05486082215039,17.184265924040172,12.604041810018144,18.68888730189916,13.590670972312623,16.620149785404855,10.26664247384651,17.74996838496486,18.456418000130988,23.498065270318094,29.68949986564288,20.794240138424456,18.943071050355222,38.50539699221356,11.008436197559485,20.94832825442289,17.09695924949687,16.333242044511596,22.853963820373963,7.643091610032129,11.173142101317707,17.74059162227575,26.9987571525592,21.107474876536347,28.48528189338954,14.97899987194167,6.331578669943959,NORMAL
12.462887816107841,9.560028456417898,9.429883720327844,17.561308655738664,10.428060159982312,10.020475737371466,13.41033223833115,9.134028329422883,17.012016171898047,8.058726889105614,19.067382458260074,13.536979299420546,10.417354761534128,24.01860085353288,14.229806954653444,13.330496901949507,21.993858867075694,20.90742483510304,11.090592857049824,22.196354908770147,24.59585993998501,22.84109488406481,6.071095424305962,24.05039107554216,14.351796471682542,6.715210023685567,18.843449357759393,16.845876683611756,7.213528489615837,14.479960627661422,28.990081354224458,25.21732048858146,26.226465453421216,33.99245656182614,15.666528389195312,13.5716362307812,17.92583887422577,14.940775635555749,14.580874740185712,15.096998130518704,14.469600256999577,14.180562473815531,23.66755181425044,30.954622897247642,18.85341008788775,26.288613742063877,38.40581688486535,11.768617149676569,26.41705008953903,17.900986778211525,18.12451155457211,21.803849392049525,6.920086575944976,13.08692411216708,20.383012416724064,25.009929588440887,19.45461994727131,20.703087905075,25.495515851391694,11.462649824132258,PAC
12.500677921174034,10.218252048341167,10.691298086729928,22.73440299248489,7.989189392509992,15.62865100153534,15.131515004178405,12.741911017180728,16.15301197686259,9.817694993971196,20.383211380095364,10.936571334888,9.550693078685148,25.655568096763787,8.361156112444885,8.235866931183992,28.687091788334136,33.25580383195526,18.279981991014534,21.91835611953567,12.815673856174836,31.672623707823213,5.065941218725707,30.830585126722177,11.313446482340495,9.519994800198127,26.290776426886882,20.44327118248155,9.373734553669648,16.39157712586028,21.796440587587064,25.35311648270998,28.40113080329765,40.5141943140927,10.420397431371946,13.564205110368817,21.143960867068472,15.975501019322898,19.48517586218201,16.625605648858922,17.42081195413226,20.593047026508884,30.439280724864997,31.990617903272195,20.16709208575092,31.268393790099704,44.16179399958897,13.686434285871925,25.15634127190511,16.760713291815478,21.18971207237236,26.72054501452736,7.816351945289968,7.615415467894449,22.501160620897508,26.701900998551253,20.187076046664764,31.175667417047446,24.788310788684942,13.553631949164625,PAC
13.716356666272931,10.804744046693859,12.333704724897332,18.360251383921714,10.811812880200137,15.399628068862077,17.25183611624099,10.215467966187823,17.02874091777802,7.9920419769571724,16.597633203437947,12.725901052020802,10.392156034945137,27.11403106529566,12.722822197385605,10.104384200034763,27.721366181608726,26.93551611646553,18.892883246342002,21.900318042297915,17.801920605808096,27.169582262867483,5.858763073204752,22.00527233661035,13.074383075282125,9.424843335780524,26.913420183868617,21.770163959907755,8.740543025694057,16.11399601717244,22.241269319617224,19.413053039785634,24.354649833936723,40.402592892898944,12.107828918669897,15.89724298589749,17.57473424673532,15.090758921509805,18.117376039688985,17.708143839848145,17.365563817339023,19.37644905398201,28.479827824279653,31.306488980126296,20.51000298231195,25.86230892702036,41.674658750225575,12.899351623059864,23.275077197981176,19.642492753994926,18.306377775020366,24.962206651335286,5.044834304313154,9.209870932335043,21.816275472605057,28.35583524532325,21.50427605714463,27.200227352290405,25.555930699856503,13.378917112931703,PAC
11.893144684417345,12.195072110453399,9.009847497731148,20.685110805776105,12.497220438041829,10.410324129170046,15.046781216118863,10.002097050854573,18.443319210274257,8.99239654104864,23.470659723130137,12.51372475515273,9.204030862521556,22.85132635338099,15.653339624126295,15.190282574055198,24.33406128284749,22.123138014658792,15.235630664586672,20.197324283131515,27.177701828474117,28.807141914686536,7.853541298158642,23.05350202895727,15.905275280189393,7.958766686945271,21.014853507896838,14.820718460151308,6.378010548328568,14.8032573348093,26.162857367115247,30.70864295993488,23.230913658164297,38.19196024603331,18.50761175692362,14.647328342814815,19.331692664781418,14.676399116071819,15.879172688461257,14.113384565493412,11.679139769609261,12.728370820752131,18.117167156499516,31.67340816859791,19.714105611152174,28.60656572054882,33.045027775654916,10.098230093650576,25.540180541340927,17.24833890150479,16.216146232238778,18.48086434189857,8.57492989029117,12.861653508210843,17.514203979091956,26.462826294816804,18.94672623395096,25.462307005814093,24.3524336543829,10.715063817611853,PAC
14.1278707350058,9.07909596255005,14.424336264933268,20.789541459751728,8.117724939170113,14.65403498479344,15.927166980821324,9.498219871303654,17.117687011406392,9.63834860168321,22.591178842170038,10.62499671116475,7.268848009384049,27.491817168706127,10.933331651701378,11.827155326895516,29.692611580947542,29.263795537010242,19.03804504394935,22.21010410316252,24.5829457310729,26.68021831116798,7.802746833480731,30.12068192257742,11.408136191744925,13.949321159069767,29.32973488222521,22.70693301280418,9.671652113217343,10.644623952178002,24.684530306535134,29.121732873680376,29.798668620071965,41.05220577199211,15.311032099460668,16.554651888488596,20.76849102991969,17.867658882613643,14.900802815469724,18.046208798903596,17.91763855380846,16.868869819263594,28.248017227342213,31.10101286552985,22.074319941883743,31.96530825256802,41.695222902683895,10.582123723164658,27.69446174160608,18.703156054519287,19.02185849110323,24.442145969267916,8.215919094820434,9.270512310691803,24.568622877370014,28.667870790119128,20.80035092644902,32.002114033831134,27.439129993444784,12.901273600675916,PAC
12.276441996168248,8.56505194874271,10.476353309931145,20.759438606188372,9.806000722856064,10.561067932220976,7.478332876259931,12.020151969301711,16.342122084522995,9.312246317181215,18.127364341548514,12.533956722750109,7.8082297033243,24.197255391206415,10.630916141646308,12.336396628259529,25.110713527040943,23.876957123234128,10.386459936281794,22.125707044762052,19.972987859196923,24.355189193530883,7.7829502175778,26.44585655911196,12.97677369557232,11.790260967958686,22.659997783189805,19.388172231102878,7.5036823214260355,13.104363738921451,26.33138750691829,20.942603722045888,28.542776353668295,35.106014171663304,11.7294825574415,12.785615935487922,21.223990241734224,14.827742749258933,13.099649118164544,18.512393063930382,18.197015248941455,14.35926046480745,27.46788507177299,32.032485155626375,19.92010322678706,26.944972399925096,40.51913357767726,11.724724914182854,24.699290316764454,14.665243181707648,18.671394283605938,24.569372158245432,9.158453219657419,14.422909484397543,23.49515119277349,25.91661938045275,20.42855525912471,26.45721627372108,28.199003232924333,13.39071229011519,PAC
12.670228909520548,11.707123972022366,11.633912588629217,21.82730811728977,12.829584122262053,11.346729412912348,14.132322969535654,11.061248017139487,15.324306765903957,10.585331060566089,20.13085871849277,12.106534889883733,8.908932842928857,24.175666083974363,14.729357215395973,12.756932434929249,22.630390079454834,20.48096611416701,11.220742294177786,21.76684607201592,22.809381116773174,25.20135530156973,9.322039576514046,25.909683874380075,14.733553010670622,13.017139274174419,20.240559832432663,15.682082360826652,7.595938002616484,14.015459635031005,25.290690867568106,22.074743545789133,26.283949298558287,34.26068280918019,17.699835615739843,13.054190006194972,19.762959304379265,14.96981512287537,13.256057154577292,14.148823078603826,16.098791401170335,15.084320196777316,22.982499667860946,32.54502237215884,18.928552973432723,29.42173160727772,36.09957644921342,12.159930985798697,25.61212579094657,14.942416216846537,18.133938071171293,20.439501973357206,8.643918129614978,10.34690010473462,19.58261199891401,23.861875175388978,20.641056983071532,24.999471548602774,26.441303413364352,11.297358122278327,PAC
10.30743976263632,9.698553905887216,11.048425057118715,24.23126578324817,9.711716969711803,10.905725840264877,12.069471215734676,10.744833298011018,16.34429927844686,7.5535249404045794,22.224918879224948,12.775937076840185,7.818677053171847,21.142972919233287,13.831518734132832,13.19986676801555,21.20304914854516,31.983928681409598,14.4555014811802,21.293906946634547,23.243104062135647,30.496011044396983,6.480141350742737,25.18150416617811,12.946834298983125,9.16069041889139,19.73106675201359,18.33383498251255,7.694492044640223,17.196213955105723,21.754298186396454,30.388903129766565,28.967359189870166,28.689061737576417,12.76550219197559,14.598283103085013,23.778649598631343,14.141103938026061,17.687432831620548,20.57193266932891,6.777440934997018,18.328606717043648,28.110902743455352,32.46865614731124,18.544232807583604,31.949332058280678,34.570079064260234,12.56279991842431,29.53814033246921,19.24935859766135,19.03574119117667,27.182084965970898,7.360855407079102,12.892418497062875,24.19857409320758,25.61951955229763,15.439827336478563,17.32699528731129,31.368816874982848,12.862996510397288,PAC
12.218905934497815,10.984985951603713,13.765998937029654,18.127783775909023,11.595790802511699,10.188818865562386,14.91880074752289,6.841194721686368,16.838050301367957,6.761096889234621,18.77387271068962,13.60037503984931,6.299919960212434,25.397895976847536,14.67766541216007,15.651149915593516,24.933467965114698,23.438158476439895,12.375908922602804,21.38570222219687,20.064493110248854,23.422551341531467,7.357824524780421,25.371717439622746,12.999958420742814,13.780019596837391,25.732885124924433,18.429722325535067,9.96941920252349,14.118727673821038,19.67113668313688,27.0264255864495,16.579296394593193,37.90588514759228,18.013093798942904,12.557638060766246,16.312595911371577,15.018198057614724,15.435149038823752,11.542481703003114,12.892985136063352,15.943817534371235,21.74222654330331,30.600483811318654,19.432842317096807,21.30110964819958,35.02566234128568,9.583669632106586,22.77924263791779,18.18424316728767,15.112670211214933,21.647654071121657,7.7823862268247535,9.382563506671989,17.59478379540385,29.660369798749223,21.315719954540363,25.124741063199053,15.945063290760674,7.085820879232363,NORMAL
